feature-id	frequency
123b7b058eaeb0a1dcc0269c0649ac28	65
3a54b22836dfc9056543d36af6a0a676	65
83cf9f39730e229709d6a3639f9e488d	65
319f87d273e6c83047027956cecddf08	64
e26f35c7b7796ec44d247ee9acfa24db	64
67f7cdcd5fb00daebfd4dc2621a70b37	64
596cf5c132eb2fe736f1d1ce23ade2bf	64
c528ae5f67babe96f0bcb2eca3156c46	64
b16fd1336ccdcd69bed94f727e33df82	64
5daaab37c6af9957e9df6e0c30c597fc	64
e200c870a8d3063fffdea2b4b2e092ae	64
f48c60058cbb8b77f18af5b15823a836	64
95f02936630d15a964a72f631dc45136	64
2fea20776f85ac59becc3d97e0b8a9ae	64
37592bfe3085a170d3c6b01e6ae885c3	64
4af4bef2d71498b8fce3449a7ad1e558	64
2e6594e07e9de52ab8fd3b83ec3871ca	64
198e8c708fc8f8672095b72a95165f8e	64
53a16b25dfc6ab32f29ab0aab29316dd	64
87415c69f332ef0a83ea844d868cff70	64
dc3a64e0e74f546aa75925e22ace0b8b	64
aa9a53795cc8454d0241af7b37385fff	64
5492d57ae084487ebe6e05a836f5e4ad	63
0a6d1f6c039bafe9dc24e55b1f021b5a	63
58428ae376ef118cb3f75335d92c2021	63
35580adc0bb870536bccfd355bab50f9	63
6fbae2963dfc6480f907c03c3806b4d3	63
06b133467efbbef52e92424f79cd4415	63
c99a6ad00df424e400c92b5bc394da2e	63
30c7c2582614af083d9b17eac3065ebe	63
d6bdcfd5e3c7b1fc0909fc43e53bb43f	63
ccc85717349b1d85183430026b2339c0	63
911ce471eaa8037b217d1f164c23ee0f	63
c11ef5973852c199aab28d0c414d8ae8	63
067feaabe71d513747fc0be4aa21b3bb	63
904402d7622330bf7538d504dc043f9f	63
37ae6484ed8cc2b59c568cd184a1c479	63
55c27e54c6eb327d4c6aa2c1e02aa5aa	63
34bc2471b1498cb023733a8394ff307e	63
53b2105234763772ca92e86fec2ca69e	63
5658b9ff919516981ce85b06d7bb24d3	63
47d6d415c982435b80fe2b659d56748c	63
a44b3446e1e53416ca8938a019b2076c	63
f4b386bdcb92a0af6636f06338998be8	63
2d441a477ab770e26157258f7e15aeae	62
b1060214733a6056cea366c05890fcc5	62
b1e09c2b9d2cbc23bec7efff7af56357	62
354fb934291b2c8bb4c1dfd5035c32a4	62
2a857155c0bf2beab604074e71fa1ace	62
68ee86e1783587937853b8af6dc51505	62
5ee87bd917b77d076b6ff2933454d213	62
43f7836bd69bd0556d0673ef6c5c1559	62
0e548d779511572163d67bd032b6f0ff	62
5cab3c5c5f0d370ed88d502c9fe13fbf	62
d13b300d29b4209853bcd64dec8ebee6	62
ab817036406d593a2e5492b2040f37ef	62
04652a7e51f25b0013e22a2c0ddd89c3	62
55be304b97f67b4ecb983e1741e15776	62
e837562cda800e8a11795ca41cac3010	62
73d40048cee9a290b9503efb6496de4d	62
5219b0345d71016402fa2270a52fac82	62
6f799f89fc42db1947c6121e13623566	62
c5ee81ef8d033fda1132f8c86d3adb19	61
beb012a081a5d1e61449adb7fa0b6dd1	61
0f3335ca61138d142fb0cb91072f709d	61
c78d068260af9c90a28aa407b12c75d4	61
e364604ee84eec20515d8c666c9a01e2	61
92f278fd6eaa1483a725de546a30cbd0	61
6ff5c2ed5a890e9fa31fce9cc4e926ea	61
6e58ee76af4241f64b74ed2db1be02b5	61
f3fe51b5e61e7ebb2187f4a0e824f63a	61
4f0f368366ccb31aba9b2f72ddec533c	61
799cb467c24127c2d4040402110a468d	61
12b0bbc5c4e7947fc2db7959748392f6	61
f38c1f3875fcdcb61b75446f5172560b	61
bec631adc85bf49db0594f48b07d1460	61
462592ffd86ef4318d54f9e31e6c1c59	61
512d964979e52af709c1ddccae348d70	60
0e10f600c18d0b5f803a6f95b0ea7189	60
0c4aa107c541b007acd18fcc9fa59df8	60
ab364ea7a84b4484cc28e037dda244a3	60
6a46cbd6ebd7eb103081e00b6de6041a	60
9b8c3f80ab2c0a9929a6d191d6e364e5	60
d3a9a15d1486ab281564a342e800afb0	60
ba3fa7d9937a8b2af89b389ebabed675	60
eaa73941e53c03701cb04e91b80f2b61	60
ee8c6bd410dc130d14c3d2dc86dd0411	60
13ee320d63e733b1c15f5f0df70445f6	60
0d1cf319fe9f4a309ca993ce09046877	60
62c83710397c28a76108e43648d5c879	60
ef00b03cf837b3b0b08e98f09e35f4cb	60
16b2498a4ab7fef9018cf42acf6f1a34	60
7d0540c4467d112ebc65101878a288f5	60
1f7be1ecdfcc11fb3aef8ec435063e6b	60
1fce140240406125efa67eb86656b869	60
0ba3889057528a388b523bd0a3afe267	60
81cbdeb14c5edef865e38f82514c8856	60
6c87fbef740bfb1eb675dca421be2bcf	60
91aa6ee8073cea79e2800169698316eb	60
2b37d845c3ec796a69c10ef8d350f450	60
04603e4d5575d2beed9d3fb789b6b148	60
7ea158cd459c371bb4c1c88c68a0251a	60
9297a961642ac619961d6d48f3c5a4cc	60
0890f7bf05198d0e923ff5b5168bbad0	59
0af4f01f6deed8c9fc1271e3d4eb4a07	59
c815216ed3e0dffefd187622649148fb	59
cf4a29a3982b337dfadacba868e6bf15	59
49ac03f5ba49b0f3fb2b779435f09699	59
85ffad1a44aa3fab758ab43c81d576b6	59
1a4a8b4664e6269dd7748a7f9e7e899e	59
9d906fbaf9908d92ef567c637194e5dc	59
c74221c6fd8477c696656bcdecc759b3	59
ca627e3b1950850839bf35ed2379a65d	59
90a5891267c990951fa8ba0933e9ca3b	59
3adc55e726bd112610dc312d93c138ca	59
4aed5ae9a66102615cb5c12621e73026	59
3cf0eacee99c360cea56dd349f68293f	59
275f80cb64c37609b49286fa35f3fa23	59
cda37055756e9fb659522dcf1c60e8ce	59
a303bdd13bc1dbb2082f036b40b34cf5	59
046ef6ff6c0db6807a61bab3f0c66edb	59
384fc4b9e811ef6aa51029e54a4e7162	59
c4bcfa8e501d1ad78afb4d71570266d7	59
a03354f86f0abdcfa2c8728720c262e8	59
c1a4c2e8dcebb7aab34fd7d473757b16	59
1deb615c87fb4a1b4a2ac6f13046a4f1	59
19bcae1969dc3da8310487b502032441	59
bfd5fcbd1dcb4e09c7128a9eb89bd2af	58
2804ba0b7fd6058804f7e163408acc5d	58
73f99b6ea4d40dbb3dee6ed01d7d15bb	58
5058d4e8983f942ec6b4bb6bc535b8ee	58
1d1ec5846e9d8780f9eeae70ea0b9b00	58
1390f2a234eb3ccfdd021ac2630c80aa	58
cb8e00bed7d78a10e0a334c399e5c0b2	58
6d81a6609e6eeabe4c88839ff2e8bab3	58
f33a9117d5aaf7a617019d67c815963e	58
5a3efb03fe4e878f8f53d45736c8df6a	58
3cb9c717e3052b1fee650c2e3e031dec	58
68dd4bf4c029d86473399d734b8f247b	58
2bff84fc6e672576c0ea7493f2832a97	58
fe4d0289bb14e3ce35844d7f6039bd98	58
97fb99e5d9a14c21682677576c7e7ce7	58
d283ea053d6ca29dd8b6e277ab19f31d	58
9beecb9071bd990ca50b7601127e44b6	58
1c2860be2d2fe2090c28c71a244ff01c	58
4f2bc89e2bd47b87aacd07f7c1e39854	58
7bb56a8fcbc674178bcf46db2d643fe3	58
146ccea45f7fa2538c609b694487bfe8	57
ae13f6a8c979debbd59c7fdf3136cb53	57
009d597399ba6af5aba4ab8266652258	57
834a0a112b4eec71ebc34d56d178d001	57
ba40380df0efa1786b52dffc573181ca	57
2f817ec09991f9aa71a69bc61e233a1c	57
05f92d8fba231a085d000afe66d93980	57
9538813964e65927ef7119a758a968fe	57
cfbcf3d37f3502b13d7972992dfb4fc1	57
937c50940eaf1deb10aeb2e3d0ffea49	57
c008900f4f8516a1ce13f2ef1a315d30	57
9a8f75c35994027234ebcbae0d7a98cc	57
03b0b3ec4c30d8e723ce45b1b8fc9537	57
e9268e6b294a16ec1f5cf600ed4a2373	57
c41e387b083a7b280bb232f907eec85b	57
26c29452ddd00cfe36f45614c6241706	56
7bd5a9817b805d82e81b1aa63c15f412	56
c5d32e896af1fd0fdd8ff0a8591b1faa	56
d883a1f04a1fefc4289d444f2da93927	56
9a22c35a80e0d617910ba27665111cb3	56
1b4300246543e9c8c97b2775a29136ef	56
7d8ac142aaf870c4093c82ef46eeacf1	56
8b0011f8b8f8b2238fe1063c8b2fac09	56
5935072b1e2e4523a7fda666971521a2	56
71c9fb64e52a42020f36605d127edf44	56
a1b0db0a01512cbe397b4ac2717cf076	56
a4d7dd7d0606fed4598c8481e05a878d	56
4cef0e38312cffa82b9a634a834de862	56
eb61cce8eb9d63d3cdeda56bae36e60d	56
a3043a821a64a3311dda101fac9fd488	56
3165e90e80c6bad3ec504f49d7f0336c	56
5d8ba291705dbe298340a9eb6a72e5b5	56
5c208c0a2291d6aa48f0d682e0a95ff2	56
85f1ba79bf790d614931fcaa17ed37fa	55
647bb54e957ef7a11df7e4fca9d98645	55
207ffa95939f4a7d456b30b44505f765	55
c47d396c450ebb1d3e2d00332c88899c	55
89f6d364ab9940fbd39d145d3668154d	55
9d791f7b1991b3e2a585f1d697f94522	55
5e576e99ed86d5462c8fca826aaf8e2d	55
66742613f452f5ec203a88ec18502de7	55
f667f2db8239c2badc3ba84153d9e944	55
7de11c1761b2b6d5368c5793f8a35965	55
9ef0029362f53dcf347d8d4af63390e7	55
1990644b8960a097f8d561a72187a2b0	55
060e0820b622a37f263f42b2bc242ae9	55
d9a6fa8c6d435c97aab876099221fffb	55
1582687f294b1f84c5206f6b3ebb6370	55
f6c53185e6a865d0dc2498775e3e9056	55
28241ec59cb7a51fcb2bec7ad98b100b	55
9575814c114bba298a1cf09196a87a37	55
ddd99611ddc9e2f4a5a15480eaa6a394	55
9c97364e3326188308a18237cb0cfaa5	55
f329384277b7999d1b6f66a884eb6d8f	55
5e3e6d001030fc0eba5192ac0a509136	55
de6a102e8746cfcd6440fb9a2c28155d	55
96a92fec71b0f0ee3da68965769e0916	55
2164d11a33a526e836df1b13544abefe	55
226571ed519e4ee5b2e2649643caa2ba	55
cf7b7a226b6886754e2d4d7adfc914d9	55
549870be1511708bf6147d950461a83c	54
3a76f107c0de4a07177d2c6ecbcebb9d	54
f891fe5e490289d399189824e8cfa756	54
c42ed8977b8492871bb21bf9a40a8f77	54
05f5fd859e827b40f4dc4653b7412986	54
5d7503e69544f090d033ff4a07e779d3	54
9c572c0b736fa4f7b7de3b94612f73f3	54
0febb686b2b0c03b38329a1ab606f840	54
7342486ccf2b6ca53d192aed45e73be9	54
c0105e6e54105ce92f7f2934d1bf9cfe	54
833065707556dc290a79b5663664bff4	54
ea2b8aff063417cb08431525d847da52	54
2d7b7245ddaba15d22fa1609f2dbbc52	54
d575cdaf5029a7be23b056f8440a420b	54
dddbee1b3a9dc153e7b1cc7c705ec42d	54
101889a857783802ea8aef5d311bdff5	54
f82fb649cfdf0e53a4952fa25bd85184	54
7ba5dcb1ee745b9b1bedcafee2008533	54
98037e1a3a54776067461c529e1af4ba	54
b36f1ebf4b231e63388f92cdefbb9269	54
ed511e10b6700b7759d345e0a13dcaca	54
40c38c6ee587581adf806329b8349dd5	54
f55de67407655d0853dcae33131e4678	54
6a1a547b52b47a1abcdf6a4e57565b27	54
de87aab2f5da5aa42f97c5db602b7583	54
2011be0f50347d460190717251e0508f	54
430a3e669fdf3030795454f20bb5fbfa	53
7d3e77fc5c218115745c770c181c1a77	53
ab3a42e5cda702f28ec590f8e3a66c4d	53
fad78d0e45cd9272dc50c32a11b602e8	53
9fdc881657aa60b2bad3a1c8017a4da4	53
eb00c04b2c576736c89c594a9cb63826	53
fa371579dbc2b20a6f0b3aecf609d22a	53
5f2ff68b3313b9b08162b37a20b0b0c0	53
4082c2a0b6e0c06a6277ba1dfe267f76	53
d0ec1ee0acd5ab488f3d982e96b96078	53
144bb408d445d4f84d99b81c87d69a41	53
401af237a5fdfd32d834f7ac5ccfc827	53
9a37f680da474d71187c27584fb743ea	53
952a2d20bbb6a10d8732a1d80f4f53a5	53
4273eef8774cf28186d9139673f308a8	53
79a46047190a3e10dde0ebedb27c7507	53
06fc9652a77016df5a1b212878351ef3	53
160f706813a38b1472de9c4d6d2ac889	52
1d85526b07e4c1e17e8ce97775153269	52
a8978faf5de9fe172c1ba66a1c61d619	52
e02a6bd8b0adfacd68bd109561b12c56	52
d65ed219ae25a8d341d2759d169fe19d	52
900e7f85debbdec5ce33b2077ec2fea9	52
620d3f2dbafae1ef5cc7004ac33e1110	52
17961e51c999fb3f3750b3ea5ac37679	52
a3585284604e450b55e270127cbfa421	52
fc4954daf39700e534e9f2c3dfd75837	52
6d211c947f3e61e996f91a3e01c68cc4	52
608c3af95cc906df17887a66b1d17fc6	52
5d055a323ac35e45d15f633889bbccc4	52
b28dfcf4d4c67d2052ce7e9492a64ad8	52
ddc9e9d5f7dca4bf15dcf676f4a6996d	52
8174269e08f54bdbe4efe48a6f47b51d	52
4a9fc96445c588973191d46738b2ff22	52
01b163633038ca544537019207ef6fef	52
3f656098c462b2b4e02d687237b1c8c3	52
55581651a1590c59948e34ebcaf05eb6	52
a03d1f5803c2a8692411fb57f7eb0f35	52
d4d0f4993e6cc23a2a43a8896bc68f79	52
5c0c51e439279fd877b150c091335ea1	52
d7a6c942ad7c84a3feda5933c676c878	52
0589fe0b78cfe321a4b42500c1601d65	52
30bbf04eb171b2a8ed9921c60f3c4167	52
db6ff63cf06b21fcace5f07f61b13c59	52
e842610d3507643a428945131884b656	52
02532e66448a2f6f10572b79d47770c7	52
e69de866b1c1ba708e0cd224827014ac	52
77f96993f8e7aa3a366be99fc9ff41f7	52
6590855145ebca73d95bd59362d87b58	52
7877066da8d3b18b679c578ca2fb0e9f	52
1668af754b20ce3bd94f76f58a6a9dcb	52
e553c1f3d852dad1cf77b4b0fe47c640	52
1ddd8f6ff1c8d6a6cdd606cbf4871e3b	52
d3cdaf893401b682f6d08a93267971d1	52
59473cdcc8e930feca88ac73bb0e88fd	52
89ca9557872a8f789468e01e37df8776	52
e6074f7c492dde353e4968d7aa69e99a	52
406c541bea598e1aef4bb1c9df5a9c24	52
57a68daab3a3577b28a07ca1f4163776	52
e83c69e8bb67cba175ef01df7981cf16	52
c693002ef9ef89ab6f090cc81a293838	52
84213a5943fb24b513566a2dc81d2cf2	52
97b689a648c51b4ca0efd10cc5dfa1fa	51
ea385166ed6c20f89e8db7ff2a7be56d	51
57d60c348a8578c290d3ac5d491f9686	51
9b24dd98c3f91e2c4843eed73bbdc92c	51
8c8a2e78976cca5a6ac82f4616663cbc	51
f39c53460084bbfe3499d2babcf5e30c	51
88a7c9298d1779e8f3ba3fc236864013	51
ea740273fb755143419219bf7668c3c6	51
0b2472e5734590da98d1ba0c18aafdf5	51
0f10de7853c1f10bd35c5d09231b6f8a	51
05f28859e0c7022f4b24ade98bf9a63a	51
44e38ca93c2ec5879224c1a15e59ba55	51
34570b84f00e2712402172bf3a438629	51
308c2380d9ea39cc6ab8499322a7da55	51
8dfe43c61f9bc67393b680d8b3e43158	51
411cad1cf346d80dc2956424d1e0433e	51
a6994e86164db751a36d24c5706f9d7e	51
358d04cc28d00a1e357d0b6312025452	51
fa755342f997b1143ec7ad138ecd5657	51
b1bebdc87ad81e65a3ae6533b9c8f2e6	51
399f0f8f93a17ff425bafbd9e8bb0cb7	51
4e993f01ab0c1bc3cee5d62b2bfc9fc8	51
392e51898d95fb57852693fbed66192b	51
ebf554bf243fc12bd82fa18f883b5ce9	50
5ee6e5f7c53c173e73ab29c9ff9fdccd	50
80b4d81b4eeb48091b1b51e127ad9cda	50
c3373b39239a9bb06fa9399b7b5fcd81	50
9e03c297962338a6cff3e4d39e2f0d50	50
f9014d05c846295052cdd32d9811eb29	50
b2732c426372ff620bbb0400351c8f33	50
f0d716ae7f9c820ce1d20df1183bc3f7	50
7ceeeb2a1514e90ce60344d3dd6d979f	50
7f6060543fe46771339f85cf8d76e1f6	50
e29e224a46c7eefe26c8c4595e7cdd0d	50
7098cc51ac9f608c947daa850f734ad7	50
6815ce3b33b4667bf894122729c5698f	50
837404798812e1df1117279d91b22ae7	50
997f220edbf244f934d6b0d1a9f705c3	50
ccaf7ed957c59963fb2b6f9273405309	50
0139d21e41e5253658c3dbbf67780569	50
d55a08d059b02db6cec1c0ec34bfb15c	50
d2118f9793455732747369a47c416948	50
cd6fc1b11b1786a7e8d424ea42436242	50
18152f170a9ed8219ff3c623c3ad6c0a	50
19874fee90721a9a11c275039dee63da	50
8852ea00c4cb7d09a0567fc0e3c119b8	49
73ae24eec50081f76cbd6ebb66cc8013	49
23e11fc04a63090c9fc96e25326ed829	49
fe1e3e4288cadcb03ba79437121c6095	49
c5324e84590b4c5498be469f7167b5b5	49
b09639879cfed6f6eb26463eb45c66b7	49
5c8044212a7403a4bfe91bb80548543c	49
496b5cbcd5c2eb0737b6d5499c9b4e4c	49
c23e5780ab359515c7c82dde53b3f75a	49
8591e063e3385846ae44f7ea12bf2934	49
43035930520e48f81dfa51cbd3c01927	49
8d407a2a2be671b6b19850bf2379b369	49
f5c82b46978fdd7846e10459b3e043d6	49
b614be8446dbf3cbe7586746bb151f2f	49
bb88aeef882b0c19b2f33fb8e9572596	49
f5f80ec8212045af2b065d71a57c8c28	49
f9ab94e060efce3d5622110374fbe607	49
94b437f874636b3b946687d0dcc5e158	49
134c7d62c645234670ab3be2d1952f88	49
b26ea185214be3e58da2725bd8b0ccaa	49
8ea94038f510e4d020c7454c5affe4a9	49
38b39a6f0fe1eae7937d1e2978f74494	49
4bcf15b8a44c8bc3696c8be12cfeee0a	49
f0b124311579c446eea2f53df45e57fc	49
8754a281de1ad6a8ad4d4bd5916dd9b5	48
d169987bac1a64522c1444879570a792	48
9e45b80b6270972fe6cfa0cb5a0f67b4	48
c999c82898e97dcf9cff86bb44959b9f	48
b291fb8ff3b26064fe670bff94cd7172	48
f3bf6b547e549451b89eaa3bf2c64275	48
ed5021aae7fde8ccb4b9248aca437123	48
20480698767f6b271e95db0fd8130d9b	48
7a8fabe11fe63756516c919d224b9c44	48
6f8d59d3a53b391d1be062e5d82bc5ad	48
f915ee5866cc4ce7a4f9104461f371d7	48
81fbfdf14dd40432552ffc504813f917	48
5c4201d23c2d5bb4f7e213d4f4699a44	48
a0d13ca160aa98bb12f0b0d20a6ccf06	48
af06a8414332ee6c3b02d3e1e544d90d	48
8268f720abdd061651afce83cf938c13	48
ec4645f0aec2c02b646c92941eabfc87	48
ffe44fca41994617cba101aee380db04	48
6037b6940641e17127af505991b50c49	48
65640f253d98ae3999b06bc625c82472	48
fec131ff78cbe7594c4959cf3cb9f2bc	48
cc44294233c8e285a890db777f5db2eb	47
896adde90558a0af3dcae6f7e079e3f5	47
926fdd6e8b8efbaa8169c64f5c188afe	47
218fda6a88d9c4716fe3649b73ee4dfe	47
4763fd6b1fab0f2d7c7d03d78a3f400a	47
9e23e526b7eac43b552db6deadaa4073	47
03ddd54d4e2b799a48aedab5d53f505b	47
be10a855704a2f28b0b7703013e41521	47
a4d6895a8dae91b4de2f1974bb008ae0	47
f771af53cf29f2c228646eeb031e16f0	47
41b993ccc26043d40e30919d53e8fb0e	47
1b7ea6ee30e7bb2754e66fd52c134bd2	47
e52257b205e6a47ac8f95da2fc1e5e64	47
83e8879e76327a4a45d8ffd8ae00ef48	47
05584d602a51415f8d4951343a46a45b	47
e4d0ea68242a03940694b3fa8aeff5aa	47
15256828a2d4816a77ccfee601bb7fb8	47
302bfbe43f907b758fcfc60085875b76	47
1908428e55140253121b5e263ab7ae65	47
e6dfdeabcf71d941041e1062689828c6	47
af2c0f1733c3e5bd77a701bd010b564c	47
02f38db0a76008b992520504b657bdaa	47
5f37e175821a7ab9c6cc12ba01989d1c	47
d8ae325d87e2dd8cdb30ab19179059f9	47
9f763b66260d9749d62a8d92380518f6	47
435fe6b45abe5a16033b7d7740bdf8f5	47
645aa2bf468d08839207347d0e4c8928	47
a655d358fbaec2546d0bdfbc01c59add	47
694c83224fa2e5ca73c25317bb3331e7	46
60e3d42655ecb56de07a64a7af8ab64b	46
818994fa0d564950b3deaf3117716d7e	46
9e6be420c8c3fc7eee9f3ef2d99e2c91	46
a6e2ac180a2e4d1022c6c57c278ba241	46
e484607763b67b0cfd9dedfa7e424e37	46
9e7fad15e4a4c0dd874b867327e1a389	46
b8e80963b211f3a127ca841d7844e0ee	46
12fabad58ddfe46a402f9bff26e3aafc	46
38815557b7228a98ca7741714930404c	46
1b9dd01982a34e0d282b0ebf45365c55	46
08905d51678dc4559a9fdf41ca7c7e21	46
37a6ccf448dfaa146b3945f5e8db5f54	46
d18f3ad67622e450c9a1c0d04d7d768d	46
4f797c75485e8dc3444ef44812318f05	46
1af1716a8c09e55bb4a66d61f0691db7	46
6df308a79ca52a2510321c161d4f4369	46
3813738928d07ab9c3c31993cbe26fd2	46
784a5f300e15547da1c9912ba3d39238	46
962619fb4f63785d669500c07a72e061	46
20d283ea2a33e3148dc36034b1bcd557	46
1c6b1920cdf491000ad143e5fe3897df	46
d55b01f0b155517fdb2d9871d785e48e	46
682e1967c9eae75db30cf83dbd78691c	46
c0f2664839965baa1632cbe0a4551d2b	46
f3faafa2557640b0d4770d06a37fa658	46
abe5b02d93855532dcfb596a021b5501	46
613722ca8cd881f05ee963fe1cc74b0b	46
c6c93b62f901bd9939ba8ce5981f4d6e	46
301b33cddff6a9a9560f612fbcb8a59a	45
6dd1756a29e69d1d3d2282603bc84573	45
f6d2ca3517b5cc8e2a94843fe7e6ee27	45
b7c850e9fa207d8ad0ac56ecdda3f62b	45
2d19299fe636ef8a835732e457c56713	45
b16a51f32993dc84f46367a9ffca7e1c	45
a4c912a962135626dbe1961d3446160c	45
760734efcbf970dc913d4ee13f38e99c	45
d73324b03300c34401c7d3c8ee734bda	45
b7fdabe713bce1332b9d33a3b5f6510b	45
4bdba4a128e5042acc8f3f72f5a49131	45
657d29969040762ae2a128895f0ad04c	45
983d66cd0e930fdec03ed4e0b3a36a9e	45
ddd1b85693b2db5c0b0be1d3e4d13221	45
067db794c28d442feb80819354289e6c	45
8510fb3105611aa130c27a895ac55368	45
f17f24885eacf50572fba00154c20a96	45
39377b2bdd0e9ff3eb433aeb9ee02fa2	45
2df6ed8751182aab55da48688989eb93	45
138f022f6c256ec699e185d09da575f8	45
49ae2c571ffd35f00505dccf76a16496	45
68099c49eee8168d76852c1f2724f63f	45
6829ecbea27eaec105e5eb1009dfcbc5	45
ca0983305253948f8f20a5785deae877	45
680ccb409e913890b57b6429dd675475	45
b1f7b8679849f9b7bd4f56af528712f7	45
8364a1124192f5b4eafddede59e7c938	44
79451e2e2cb91efaec07434b68211033	44
71a0a89fdd446b8674a020b257117ebf	44
3519084ab1fadc1628691ca7446a833e	44
5d7dee538583ff38a4e4c4ded9f62e54	44
c670ac4953681159ae81e2b4b5c9973a	44
fdaa4b829aed4eaa5e7df61d2e5c9782	44
821de04534e7872f6a11999fade6eded	44
5a02656dbb8c80e1b411d17000ba050a	44
ff8db70d4ec7e42ce960344364be1483	44
99064aabdd941e1ae00cc8be671b9c28	44
90e091615f9c3bd3fd5258d9e0d670fc	44
aaab45cd2d9e11afc90731a56cac1dad	44
902e363ed840e05088be72644858dfed	44
b01c5e873a35a17839eaf5e31399155b	44
da5515a8fddd417ecf3bbfa7ee87edf5	44
6bb532d11a37f764734b698ce4f9827f	44
edc9e7aa65209ed8d62eea15b9ec2a89	44
8f1ef8f846eea6c98cff57dcd4cdf032	44
1b6033d4b6457835c613d7f8a4709bc4	44
818d086451e1b09fcc75f143fb27c74a	44
5586bcc12dd500e53a4d7504fb6ef3e8	44
b0ce6e6d708c3c0d2fd08cb55d3ad2b8	44
8af1476b8b46927a170359df55b86e6d	44
1e61ce3c55d6c77a15a74a169e3ee336	44
cc364df78723668c79cb7bc43ac51d8f	44
90fcda860659840edcf1e7091a9ec216	44
027016d2244621141253df63ab580534	44
71f0401d113975123bf16db589caacb4	44
835d9406c637ac1b13d6870113fab764	44
12760a9f4b6084f65b91cd8b4efcd98f	44
3ba7fddad0e67aaf4426dcc57bdb8c8e	44
da1356990e098ae780364ba5b141ff2e	44
bca4e425701a2d4f934720ee6db6b651	44
bd1cda69dfd27ceee7c26b239dcb5d60	44
bdfe11aef1cb07c01f1eade8ed96ab53	44
49b5a72868433214404f168fbc5c5aa6	43
1ba2c7b8d1c41270417ee6df331926dd	43
b545ec457ec53be52e490d2890ac54ca	43
435ce9e9328784c40cccdeb3d9099823	43
e5a6b58f794e9003b343f873efcfaeeb	43
d06118050b746210a455c51aae8b6bee	43
a6694448f4b5f465459d3adc8fb9947c	43
58ae3660d89190a57ee145f2ab63b835	43
161bcc96ffccf01ffbf9d83ee462a15c	43
4b9e604a86eaa1d76b2cc26daed8999b	43
02bcd0a0dfd97d78d6fd04bb0f03edc1	43
f5013dbd05075fe99fb663a4136710f4	43
650e8ba3ca29812650b83f055abc2d2d	43
c0dcee059cb8b2bdeb3447d0449cc3e5	43
b758d12c43974ce7e001482e561459dd	43
3fae24b2a3ba5b087a2e4bafb86f5acf	43
778c457d37671691bed1edc8a6a51a77	43
bdc65ef2ed0811cf6e5fadb9e298d39b	43
8215d30b3995e8bfc5cc08aec8de2989	43
7ade3d785568b1431d25b14c2b05d638	43
930ce7f44bc177753ca2636aad661c7f	43
3cd863da61744a2513537a83cb621077	43
cb429005de4f2a01f2fb2aabef91a2ba	43
8d75e6fd41d58aa6d9a862c06bfbf5b0	43
2ea9b67cc6d070063cfefbd0b7865795	43
3ff68887bf273553c27894faec5b8956	43
76c82183401472ccaf402ae12dc347ad	43
053902eb72af634cc980256d9b795271	43
6d24d87f06abee582f1442d17f7d2d50	43
8475366f7318f28ee6dbc91fafeb9b38	42
bc97188af4b8b277571e62a2d9b55c1b	42
db4a1f73b86ff328516f0a2f5ce7079b	42
8e711023dc42dcd3fba5c0d79800740e	42
5bffc3c6e5a19c4586f5ef71163c7904	42
610158f7d727ecd27b0cf6fd1861a37e	42
d9a026bac1276cc1ba47eab3c91c63b6	42
2a44e4df113da61cba678028250a3848	42
8b2e0b88452b01bb9b9810d0cfaa727f	42
5787f5060a36a0ae92138f72e5046360	42
9e2541729d9890722505e610ba5dd458	42
041f3656302610de2acdc0db908201bd	42
8479af0e5d6fff74bf221c6416fa3f82	42
df59428756198bea5a7992b34b5fe137	42
ee95ded43c14b37cfe84a390fdd46e0b	42
58c7ccea0669cba3d7d0f99497e72490	42
f3e2320e96a2ceb518e5e38d2309f51e	42
f20d683938d079da4ff6f0468fdd855d	42
ca9a931d83350b5954b658962bd399d1	42
db46286e64a9eb670a26b0f725f51cc0	42
2c3fc517f347881c1211ab5db9c01a99	42
95619d9a96960a16ebbe48f42be7a7e7	42
7e26bced997662229907a86816442424	42
de37ccdde153ef82e13a4bb68cc970f5	42
82ab1f05d9b3896647a8860bbd127638	42
fe645fb302e0567badadc5c3839754e7	42
82da6504cd2827338da2326da62c3ce0	42
cce007af89e05e1ccd8ec8ba914f2db8	41
2c2faf3acb07eb89f721518acb879514	41
dd5ce819f4c0579fe748c7b87c432802	41
f41c950ca7ad0401a7b7fb5961596c0f	41
8d376497baf8ebef51134264d5974ea8	41
61aa0b007bb2a996ad91a8528de4d809	41
fedf29c6b6da7090aa61a63821672cc0	41
900f632aabfb93fe49fd2679973fbfbc	41
c8e162954d94d176b545ed93797a5d49	41
dcff5bac13bc9653c6287ea34cb22568	41
ec9683b48e716ef87653d1811810ce75	41
d2d82e08618d69aa86d286e58964c6f9	41
e79707977d94aa636d462b51f9b7b0dd	41
2453232461206c2738947b3dc070fb68	41
da7125eb4d460583d51d2ea7b8443dbd	41
3412aeb4fdd96ea066f2cef04aa4c0a0	41
4cd1b257b8b13434e07c9f39a8d6f24a	41
0f342ca17a6acbd3004cd898ccdc8ed0	41
649c22b1cebd6e5d70552e357ce94b7b	41
a2bd2659fab55d816d70d6888810e3fa	41
